1030,10
546,7
2406,6
2132,6
3123,2
4578,5
1187,2
1999,2
387,0
1336,4
3929,4
205,1
4304,4
2209,9
4143,3
1935,6
4480,4
1385,-1
3426,-1
3008,6
1593,-1
588,4
497,8
1718,5
4540,6
2064,2
1859,0
2235,7
4642,5
2627,6
231,2
3706,9
4804,3
3337,2
272,0
1547,3
3756,9
589,1
2889,0
1296,9
2571,5
2940,-1
339,2
4247,6
1304,-1
437,-1
3735,0
4568,-1
4138,6
4322,5
2624,6
267,4
2070,0
1747,7
1437,1
1306,7
875,8
4879,10
2229,2
1742,8
4857,6
4309,6
3459,5
1333,9
2420,-1
2231,-1
1278,0
3852,9
21,1
4079,-1
1512,7
2307,2
4221,9
2434,2
2166,7
4763,10
3341,4
35,3
773,9
1536,3
1783,8
4029,6
4019,10
4893,3
4676,1
5000,1
4730,4
1611,6
52,1
3299,7
1069,9
4823,3
2891,1
2709,6
3382,0
4677,7
3136,10
4027,6
1487,-1
4558,2
281,2
2002,8
3969,8
4798,10
3297,8
543,7
4259,9
3803,5
3177,3
1327,9
1917,2
4331,10
1839,-1
3650,7
572,7
1183,6
1257,5
1600,2
4634,10
3767,-1
160,1
3979,6
3538,6
2501,1
2274,10
1184,7
960,9
3111,10
1806,6
184,-1
4998,4
369,-1
3728,9
2048,8
1140,2
559,5
1886,4
3907,10
1400,5
2123,4
630,3
3409,4
2338,0
1852,5
3242,8
1527,6
838,-1
3416,6
747,10
1688,6
2775,10
1388,4
2688,7
2416,2
1540,5
4901,2
985,3
4318,7
1653,7
2634,8
1163,9
3456,7
453,4
1053,3
1346,9
2224,4
2397,-1
1289,1
2719,6
4241,1
1024,4
1086,7
3239,5
4682,9
182,10
1750,9
1687,0
1493,10
3825,3
1899,10
4467,5
1733,6
1608,10
3147,2
3520,-1
3521,10
1693,-1
3975,4
1288,10
2507,4
382,9
2178,4
2371,-1
3773,5
4639,-1
1780,9
2086,10
4376,8
4722,3
822,6
4808,1
449,6
3474,7
3984,4
3596,2
1501,9
3915,8
531,4
84,9
3530,10
2551,-1
2029,10
1342,0
1514,7
3313,5
1842,-1
225,9
458,7
4844,-1
3020,3
