237,8
877,9
3257,7
2908,4
2028,0
4094,9
3770,7
2992,7
2817,2
4259,1
4782,2
3261,2
3520,1
2638,0
4596,9
1727,2
2512,8
3687,5
719,3
2031,7
4230,9
4935,10
2965,10
1558,4
3941,6
2970,-1
4869,10
2250,6
2840,6
2659,2
1930,10
931,7
117,8
394,0
1958,4
479,1
4666,9
2035,8
2781,9
1593,3
3139,-1
261,9
215,3
3088,5
3563,1
3835,8
3878,6
2339,10
2773,2
2718,7
1865,3
1097,10
4222,6
2503,3
4704,3
3940,7
1694,-1
3403,8
2557,2
2874,8
3545,9
522,6
284,2
2944,9
633,5
973,9
2807,7
1541,10
4571,2
3815,7
1436,8
2001,2
1017,8
244,5
79,-1
3710,4
2706,9
806,1
2701,3
3655,2
1856,2
3585,9
4136,4
1794,6
2887,0
593,3
3005,6
1263,7
4833,2
1139,6
3452,1
2216,9
1160,6
3874,-1
413,2
565,4
2182,5
2372,2
12,5
3045,5
1029,2
1979,2
4787,1
3639,7
217,6
3610,3
761,2
2379,8
3222,6
1653,10
3695,5
4236,4
288,2
1051,-1
3483,1
50,8
1382,3
1734,5
1099,0
1582,10
2411,8
4051,7
1367,6
425,0
2590,-1
2797,7
4282,4
1155,10
2204,5
1005,2
2400,-1
1121,-1
4116,8
4925,6
1108,5
1534,2
2731,1
2051,10
3500,5
4956,8
4070,9
2101,1
3224,9
3880,7
2860,-1
247,7
865,1
1329,1
799,8
2730,0
2329,2
724,3
875,2
1283,2
1100,1
4415,8
4529,5
1272,1
2341,4
676,5
4035,3
3933,7
2177,1
1974,2
4856,5
2052,9
3493,0
1096,7
4456,-1
4620,6
1626,10
1451,6
2105,9
603,3
4363,1
2082,10
716,9
3168,6
3938,1
1540,1
4103,6
2481,1
4207,0
2723,1
3361,10
4388,10
3929,-1
4660,5
960,9
1962,8
1711,7
2107,2
4049,4
1020,1
1638,5
4779,0
2044,10
4169,8
4746,-1
895,0
339,5
3111,5
1095,1
2487,5
952,10
4488,2
10,4
3098,7
4248,9
4348,6
4822,8
2964,4
3793,7
2113,4
389,2
3059,3
4433,1
1586,8
4598,0
835,1
1362,1
1496,7
1444,8
4807,10
3461,6
1371,1
2074,9
2178,-1
763,9
3135,1
3856,6
3323,3
9,-1
1440,0
4753,10
327,1
3143,7
1084,5
3444,-1
2012,9
3249,8
3255,8
813,10
4626,10
2493,10
4918,3
572,8
4398,10
1227,-1
2500,2
3905,2
3159,6
2454,10
2600,10
1671,0
3876,-1
4326,10
2111,1
2565,6
1852,7
4804,2
3838,7
4659,6
467,7
3661,4
2697,7
932,4
469,3
2135,2
929,7
1876,4
4041,4
499,6
3490,5
1462,-1
379,5
3926,10
4995,-1
3992,2
3819,1
1963,9
2190,7
4098,4
