370,5
3814,0
69,4
2798,7
3182,6
3769,9
4460,3
358,8
56,2
3347,7
2243,7
17,5
4354,9
1989,3
4211,1
3552,3
3175,9
1049,5
4334,9
1439,4
4,9
1810,8
1976,1
2087,9
1466,3
315,4
3842,10
3770,3
273,1
4961,1
2620,0
486,9
1293,3
139,10
1651,1
3281,2
961,1
4623,5
3681,6
4692,10
3431,1
1318,5
2149,7
1025,8
642,1
2498,7
886,7
3476,6
4098,1
442,2
3827,8
1292,9
2410,10
538,8
2137,-1
3677,3
4346,8
4243,0
1015,-1
3808,7
3101,7
4690,0
4383,1
509,0
3461,4
2566,4
2231,2
2109,4
3995,6
2794,8
1072,1
379,3
1497,2
1984,10
1099,6
3386,4
3763,5
357,9
784,7
3405,6
2319,2
238,9
3165,8
364,10
3578,9
3088,6
3951,4
3969,10
3333,8
386,10
3736,9
2071,1
2893,5
2883,2
4859,4
4482,10
3331,9
615,1
3416,-1
1263,1
1973,8
969,1
3447,1
2239,4
2322,9
3925,7
3939,5
3131,8
2029,10
708,5
2188,0
2423,5
1331,2
2004,5
4284,7
3105,8
4142,10
285,0
1458,10
3106,2
3767,-1
831,6
4314,-1
515,1
4239,2
2351,3
499,-1
887,10
3901,5
1224,7
580,0
3361,9
4937,5
2921,1
3572,3
2205,3
4885,1
1996,-1
2805,7
4360,3
4464,7
4604,10
3598,8
244,3
573,4
1394,-1
2306,1
4616,5
3250,1
1971,4
251,9
424,7
4891,5
1383,-1
1576,3
1875,5
777,3
3556,6
944,8
2723,-1
4279,4
4598,-1
3460,1
3647,6
394,0
4654,10
1585,3
3567,3
1048,1
4586,10
426,9
1438,0
173,0
4254,5
1716,3
2152,3
2354,3
2746,5
3174,7
4571,3
2381,2
3813,7
3663,6
4757,5
4922,6
4183,0
4419,10
4797,6
3478,9
2051,1
1473,1
3402,-1
1739,8
2007,1
2578,8
1572,3
4025,8
3930,4
3089,8
3569,7
3074,9
4227,0
2531,2
127,0
2922,8
1203,1
178,7
4580,9
4431,-1
2459,9
4991,2
1872,1
4338,8
2404,5
1242,10
1756,2
2605,1
1044,8
2529,4
4788,1
4095,10
574,-1
2019,0
1115,1
4253,-1
517,10
1239,4
2193,2
483,7
1379,5
3764,10
2820,3
2050,-1
3325,6
753,5
922,5
1428,-1
2113,5
2413,6
1867,6
2385,0
2179,2
1864,2
2618,7
3873,8
3273,0
3726,9
368,2
2819,9
2713,10
2119,0
1577,4
1835,4
1432,10
699,3
3184,6
4317,4
4848,4
2100,1
4778,-1
3845,7
220,3
1909,7
1686,6
2197,6
2160,6
946,10
4610,2
3340,1
380,7
270,4
3276,9
2870,4
3855,5
3338,7
1657,3
661,4
1778,4
3594,9
1181,2
2678,7
712,0
2830,1
2105,1
3059,6
1206,9
4361,1
2797,7
3215,9
4480,4
4519,3
1316,8
1649,5
3066,8
864,-1
2043,5
683,-1
2438,8
401,5
3674,8
4565,8
1561,6
4052,2
2146,3
4130,1
393,7
3616,10
647,2
3275,8
4537,2
1784,3
1058,3
3389,10
3479,8
4110,0
1381,8
2462,-1
2636,9
3688,4
12,5
843,6
3262,3
3433,2
3172,2
355,5
3826,2
3271,7
4896,6
4614,7
3766,4
805,1
91,0
4474,6
2070,-1
2355,1
3465,7
1205,5
2692,6
4581,6
4955,9
2613,9
2695,3
3807,3
2709,2
413,6
1221,8
2904,5
3971,3
1306,1
2616,2
1294,7
3693,10
737,5
526,7
631,-1
3234,0
4653,7
3307,0
1484,5
2874,6
235,2
2467,9
1738,5
4081,8
1296,0
1142,2
1368,0
2399,9
3798,2
2610,3
2131,2
1762,9
950,8
964,2
2041,6
547,0
2951,-1
3724,-1
4319,8
4285,1
4525,2
1846,0
2304,3
3152,6
3309,10
3471,6
2283,0
719,-1
3643,10
1314,5
317,5
532,1
2262,2
362,7
4186,8
873,2
2592,9
4816,10
99,9
3060,-1
4862,0
4808,4
2281,3
3718,0
3232,-1
3694,1
1090,6
4370,3
363,4
3608,6
541,10
1665,4
3746,2
3117,7
4716,7
2689,10
2364,-1
2361,5
3879,0
1490,8
1400,0
4509,0
3286,6
3329,-1
1874,9
2057,9
3432,6
2906,10
2673,4
2420,1
4242,2
4422,-1
4496,0
1919,4
1476,1
107,3
1841,-1
3516,5
3282,10
4696,4
1352,5
454,8
1392,1
2052,2
4257,9
3299,2
4520,10
4717,0
3605,8
4593,6
4078,2
3401,1
5000,0
1128,5
4675,2
3922,-1
917,4
4883,10
1858,0
772,1
1153,-1
1068,10
3894,1
3709,-1
4129,7
545,0
2957,0
927,2
4569,9
897,10
4612,-1
201,5
4228,5
2852,5
3504,5
2726,8
3703,6
1802,8
2371,1
469,10
2321,5
1908,1
713,6
237,3
2251,4
1056,10
3692,5
1088,3
4974,2
239,5
3169,3
4004,10
978,7
1936,5
2742,3
3346,5
452,3
727,2
4851,9
2320,8
584,5
1662,3
1582,3
373,5
3417,9
53,8
2312,-1
780,2
649,10
2274,10
3126,9
4445,6
1747,5
3430,1
405,8
289,6
3156,-1
550,0
86,1
870,1
1959,8
2523,4
3540,3
711,6
2935,2
2887,0
1892,4
322,9
1305,3
218,3
938,7
1501,1
2405,-1
3623,0
88,1
586,3
58,9
3133,10
2725,8
4382,7
4512,10
4305,10
594,5
2685,2
4435,4
3454,4
4737,7
1556,10
1613,-1
4489,-1
3477,10
1593,-1
3279,9
626,8
4895,4
3787,10
4176,9
1732,10
1622,6
4543,6
3266,-1
3180,8
1543,5
4353,6
3039,8
4368,2
1358,9
3720,1
3377,10
3682,4
622,0
3837,4
1620,8
4913,6
3387,6
2840,7
3122,-1
303,4
3529,7
745,2
3735,6
2396,9
3697,9
4045,1
4941,1
272,3
46,3
3030,0
2186,4
4933,10
3592,2
3103,4
4533,6
752,1
4964,8
1907,9
4631,-1
2940,-1
2541,4
2104,9
981,3
1928,6
629,5
1057,9
4048,7
3395,6
966,10
2880,6
1688,5
345,2
2740,7
3458,9
4981,6
4342,7
2191,4
4855,5
4807,-1
4121,2
2545,5
3513,3
4358,6
2398,3
2058,6
2044,8
3244,2
2362,-1
991,7
839,3
4359,0
743,6
1467,0
1570,8
1723,0
1359,0
2025,-1
3342,7
4655,-1
4576,-1
392,7
4768,-1
4962,5
55,1
3811,2
4674,-1
1323,10
118,5
4093,7
3960,7
2704,7
1148,7
560,4
1918,4
601,10
2804,1
4810,0
3860,9
2688,-1
4402,5
904,8
2311,5
2180,0
2759,8
1788,8
2349,9
1658,3
943,2
351,1
952,10
847,7
4814,1
4044,-1
435,-1
4534,10
4840,-1
602,10
3111,0
4881,8
4760,2
3297,10
2634,7
3785,-1
643,9
1367,3
3750,9
4192,9
3146,10
117,6
2111,5
1235,2
4856,5
1101,9
4388,7
1885,4
4750,0
1440,1
1847,-1
4817,8
1258,10
4432,4
2727,5
2121,2
122,4
4507,6
482,1
1865,9
846,2
4476,8
2136,3
2138,0
1726,10
71,10
1974,6
9,10
2222,9
3168,-1
2477,-1
3187,8
2664,10
1434,10
2955,10
3442,9
4615,5
2728,6
1594,6
4375,0
4626,7
4470,5
142,9
4566,9
3713,5
3411,8
671,10
3946,5
4746,8
2017,10
982,1
3159,7
1232,5
1765,3
397,6
1140,4
2594,2
3339,1
2402,2
1731,8
1821,6
618,9
597,8
4605,1
1513,2
3790,9
4103,4
2905,3
1281,6
3415,1
571,1
704,7
4815,4
1453,5
3406,0
4825,5
2369,2
2021,6
1079,10
1250,5
2085,3
562,4
