2003,6
896,2
97,6
4260,7
4969,6
2458,1
4362,7
2615,-1
4705,4
2159,2
1806,2
2389,3
3607,4
301,2
390,3
3816,5
3202,-1
1641,9
4519,-1
3263,-1
554,4
1700,1
3639,8
4759,6
221,6
3640,4
2911,6
1663,-1
2312,6
4215,1
974,-1
4179,4
76,9
3340,8
4222,5
4000,8
4686,8
1629,7
281,1
4639,6
731,8
1800,6
546,6
2151,3
705,1
1147,10
3422,0
6,6
3956,8
3965,9
3384,8
4426,-1
3002,2
829,4
3780,9
53,0
4326,1
2522,6
353,-1
573,1
2103,1
386,-1
4051,5
4165,0
4808,8
2790,5
3937,9
39,7
2730,9
4553,4
3855,10
2045,8
2645,5
1635,-1
3172,5
118,5
4062,1
950,5
1545,2
1346,0
78,4
4873,10
2385,8
725,10
2814,0
4162,10
2484,3
3951,1
3344,2
314,1
2838,1
3113,2
2068,-1
3182,-1
4005,5
14,2
150,9
1165,10
3303,8
3651,10
4294,10
1588,8
990,8
3294,1
872,2
3551,3
1972,0
939,9
2406,4
4123,8
2289,1
1939,3
2666,0
4791,3
4469,-1
2507,9
3553,9
3156,5
1844,5
1371,9
1562,-1
1097,8
4073,6
3708,2
902,3
3906,9
1865,2
2820,10
592,5
3509,0
1918,4
1355,10
537,7
79,4
2976,2
4980,6
4218,2
490,1
2779,7
3395,3
4340,7
2916,-1
2634,2
30,0
926,4
2132,2
2701,4
4461,6
1797,10
1021,0
2869,2
2330,2
764,-1
1327,6
2769,8
182,-1
1208,6
739,6
940,2
3366,0
2061,-1
2930,1
2150,5
2483,1
2705,8
4897,6
187,10
851,8
342,3
3352,6
4822,2
2542,8
673,9
2444,6
3745,2
3715,1
1453,8
2892,5
4555,9
3891,6
1297,0
4333,7
2166,1
2323,3
4841,2
2904,6
448,4
1993,8
522,-1
4464,8
782,3
3229,2
2712,8
4366,5
1222,5
1146,9
3573,6
2472,5
3007,10
1894,3
3997,4
2130,2
1444,5
4961,8
3029,10
1102,5
1398,7
4698,5
4617,10
873,10
2801,-1
4078,8
4598,6
372,5
3688,0
2201,0
721,7
3262,6
3498,7
4846,2
3682,0
502,9
3925,5
211,6
212,9
4040,9
2954,1
2449,7
4256,7
4627,-1
1219,-1
3962,10
303,4
674,0
2535,0
4643,-1
2155,10
1012,10
1675,5
2069,6
1973,6
4690,10
3381,4
4094,7
4474,3
4413,4
2720,3
1226,10
3754,4
2170,0
2137,9
3153,8
334,-1
2913,4
1861,0
1826,0
4348,-1
4675,2
487,8
1942,5
1651,8
2800,5
3070,0
1645,6
1747,6
2927,0
515,6
339,5
1088,10
4600,6
3463,3
3830,2
1083,1
63,7
3390,7
1999,0
1306,1
1691,8
2577,3
4567,0
1531,7
3954,2
1521,2
1736,1
1413,3
3484,1
1962,8
3238,6
2804,-1
2657,2
357,0
3615,5
734,9
3241,2
1533,8
244,9
3305,10
3135,4
1199,4
253,9
4363,-1
3459,5
652,7
2354,0
1313,6
3426,6
779,2
4234,9
2360,5
4152,0
1709,-1
4316,6
242,9
1890,5
1984,4
809,7
4743,1
3012,4
4702,9
2028,9
4238,8
4651,0
2635,10
4731,9
1307,2
3824,-1
3773,0
2609,-1
1898,2
1481,4
3868,7
2040,0
3293,1
1686,2
3200,7
941,1
2469,4
300,6
2474,8
858,6
125,9
1782,-1
470,7
3523,9
3441,0
4608,3
412,4
4197,7
4499,8
2293,1
4691,6
3280,4
1791,1
932,8
1558,0
1251,7
2261,2
2742,9
1167,5
4824,3
3132,8
1885,10
2242,-1
1498,-1
676,8
124,0
944,5
2858,-1
152,1
266,10
2038,7
1711,5
3439,6
1372,2
3737,7
247,5
4942,4
491,6
1527,9
4862,2
2019,4
3158,5
3270,7
4962,2
1364,1
2366,10
4336,4
3770,4
1602,4
1096,10
148,0
1367,3
2084,8
3274,7
137,-1
2402,7
2299,0
2430,0
4361,3
3527,-1
4634,0
3324,3
336,3
536,7
3455,6
2621,-1
3475,6
1640,7
3273,7
506,3
666,4
4398,4
4476,2
4309,1
3037,3
1586,5
1494,1
1438,8
3542,4
4370,10
2729,4
158,7
786,5
285,10
1161,3
3539,7
3533,6
51,9
659,6
2338,4
399,5
2526,7
3765,9
1074,-1
3837,6
2549,0
2843,1
2540,-1
2000,9
3747,-1
3663,6
794,3
1078,1
1118,8
1379,-1
106,7
1626,9
2570,1
1542,3
333,5
3298,5
2588,2
4979,6
4414,5
236,5
4159,8
2537,9
3825,0
2593,9
4262,0
84,2
273,1
778,10
3819,-1
1678,10
254,1
3088,2
4934,3
3703,6
3977,10
3040,0
4331,3
1041,3
3343,2
2888,10
2809,5
3125,6
686,0
3284,0
900,1
1960,-1
3001,0
924,5
917,8
1857,10
3915,1
1068,3
2062,1
4008,-1
3466,0
131,-1
2620,1
875,6
4088,3
2770,6
1058,3
282,9
4881,8
2889,6
1392,3
864,2
2162,10
170,10
231,2
4410,4
3500,3
885,7
3450,2
4502,1
29,10
2698,4
2822,1
75,5
2445,5
548,1
2273,2
2821,-1
3464,5
2661,5
3617,-1
4024,5
1567,10
2165,8
3446,5
1827,10
3325,4
3346,7
243,-1
1713,3
4409,10
3677,2
2070,9
3531,10
3253,7
1428,1
1997,3
4385,0
4678,1
727,2
904,8
2597,1
3222,5
2249,9
2178,10
3510,5
687,4
3248,6
3643,10
1925,4
1239,4
3224,9
424,9
180,8
2986,0
1408,9
85,1
955,3
1917,1
1024,8
3357,2
4224,4
3665,6
1472,7
3143,6
4419,9
3053,2
4322,5
2853,0
602,9
1590,5
4377,-1
501,6
2012,0
3275,3
3779,5
619,9
1799,0
1668,0
2011,7
4433,9
25,10
1915,10
710,-1
2516,3
1082,10
685,1
3417,7
4967,4
3004,8
2236,0
4968,6
912,-1
3614,6
4487,8
3970,5
3476,5
1808,5
816,9
1163,7
4302,10
4682,3
2560,9
2731,5
694,10
1575,9
3760,0
4389,0
1930,10
1016,5
4960,8
4771,4
1741,7
2789,8
3166,5
1523,1
2925,9
3034,5
1299,8
1,4
784,5
1434,3
4227,10
1768,9
4192,3
4445,10
4245,6
1185,5
405,5
1873,10
2207,-1
1374,6
3337,1
988,10
3669,0
1982,-1
1685,6
2333,6
4858,4
2849,10
582,1
3399,7
1990,9
780,3
3984,0
1730,3
946,-1
2845,9
4692,10
3142,2
1491,1
2595,7
2806,0
135,9
719,1
165,2
2227,3
1748,5
513,6
3285,3
1322,4
229,3
397,10
1580,2
4137,0
956,-1
110,0
903,0
1321,-1
2520,3
3988,-1
4895,-1
3092,0
3183,8
1410,8
1830,0
3449,-1
4527,4
1870,-1
1004,7
4616,8
1155,0
1110,7
2515,9
3060,7
1703,7
2361,6
742,6
4074,8
220,1
3472,6
371,1
1546,6
379,2
1705,6
840,9
4130,1
1539,9
3730,4
4695,8
4609,8
4194,9
3650,5
3164,10
3057,8
4180,9
4121,-1
2304,5
1656,10
1281,7
1229,0
3260,3
1967,6
2662,0
1003,2
724,9
2167,1
2808,9
549,9
3191,10
1692,9
4082,5
1213,3
4355,2
3649,-1
2902,10
3244,9
2013,3
598,9
3032,2
