13,4
2792,10
1375,1
3596,0
2053,9
4696,9
3118,-1
4725,4
4755,4
1045,2
756,9
300,-1
684,9
4875,4
4524,6
4453,6
1849,0
3154,5
2223,7
1415,6
4179,4
2950,8
1005,8
477,1
4157,3
4448,0
3474,9
397,6
4162,1
656,4
3323,-1
3570,8
3935,7
4460,-1
983,3
3516,4
2098,4
4589,2
444,3
3867,0
3004,3
803,4
4899,4
2213,2
3016,8
3632,4
3767,1
3344,6
1912,4
429,4
2814,5
4808,-1
2976,4
4762,3
4951,8
3627,8
141,5
661,7
578,0
2057,4
1316,10
2773,6
370,9
2912,8
411,7
2770,1
4560,8
1995,6
1775,10
408,2
4392,9
929,9
3506,2
3005,-1
3435,-1
826,5
1613,-1
4843,7
3370,5
3329,4
3342,4
4369,6
2146,10
853,4
180,7
3071,0
4116,2
3173,9
4760,3
1021,7
1747,0
1883,4
2979,10
2058,10
3205,5
2736,8
3200,1
3215,-1
4388,1
676,9
3914,10
959,9
2177,-1
4894,5
3510,9
2360,8
3113,1
750,6
4813,10
3334,2
2904,10
2411,1
433,2
315,9
4799,7
1671,3
2808,7
4615,0
4077,1
4531,2
4401,2
1762,6
1984,1
3945,0
3983,7
1964,6
1974,1
3761,5
12,2
3993,7
2302,9
2353,0
1000,9
2619,1
4485,8
2728,-1
4203,5
4824,9
2224,2
808,6
2642,9
249,-1
1534,1
1359,0
4134,-1
1407,4
2641,4
3567,6
358,6
333,8
4807,3
148,9
3235,0
4023,9
497,4
4391,4
3403,1
838,5
2767,-1
192,-1
2711,6
1712,6
3828,6
3793,5
26,6
2430,5
298,7
1797,3
3615,4
3421,2
1265,3
3433,-1
3922,7
1149,6
1633,7
875,7
1460,10
1332,8
4094,6
4313,-1
2794,9
4920,0
589,2
2969,7
3906,3
925,6
245,0
35,6
4341,8
69,9
85,10
2501,9
1081,10
2368,6
1020,10
1866,3
3573,4
542,3
2140,5
3054,1
225,6
1895,4
2259,10
2812,5
1674,5
2629,4
372,1
3245,10
1171,10
422,4
692,0
1296,9
1926,3
2400,4
3557,7
3976,0
261,0
4892,7
1106,8
1443,2
798,5
2618,9
1178,10
2959,2
911,10
1604,5
1098,7
3624,0
3783,5
2826,0
4045,6
2333,8
3759,-1
2318,9
504,4
3219,3
3939,2
2567,10
3637,6
3603,0
933,2
1879,5
425,-1
723,6
849,2
4507,3
3878,4
3060,2
3871,7
3690,4
4957,1
2653,4
1403,-1
743,9
3928,4
3965,7
2998,2
2352,5
4636,10
181,6
1564,-1
1300,10
2473,10
3844,5
3618,6
243,8
3825,9
4895,9
4932,10
3883,9
2683,5
2871,4
1641,7
2033,4
3376,4
4537,7
1467,9
389,10
2066,2
3157,1
2934,5
3711,-1
2126,0
3258,6
495,-1
1832,10
1512,10
2340,3
304,5
3536,3
2848,5
3691,4
978,2
4285,0
3704,2
2743,6
3252,-1
2256,6
960,5
1404,2
1422,4
3337,10
4273,4
3602,0
1290,-1
1840,8
580,10
462,3
3729,10
3979,10
2,1
4322,1
4688,0
77,6
287,2
3918,8
1043,4
320,8
2787,2
218,4
2532,4
2461,7
3146,2
4993,2
1004,8
365,-1
4997,8
4969,1
2836,2
3930,-1
4308,8
3855,4
4269,7
275,5
2072,0
713,2
4730,2
1888,8
871,6
4998,9
1675,-1
4180,8
2540,3
621,8
4318,-1
1028,8
4979,9
4970,8
3985,1
4959,1
1400,0
2560,9
4404,2
1348,7
161,1
775,7
675,4
4780,9
271,7
4011,2
1186,9
1212,7
746,5
1708,4
4562,9
2344,1
455,1
2136,0
3159,7
1047,4
1437,8
1927,2
4971,5
3097,4
2161,4
2074,10
4748,10
468,-1
1358,0
169,-1
4472,0
4265,3
306,-1
3331,4
4631,3
2279,9
2837,10
211,8
4185,4
4114,-1
1865,4
59,10
182,-1
1827,6
2502,3
509,1
3777,0
456,4
914,4
3799,5
4823,8
738,0
3259,9
4021,8
796,-1
4803,8
2437,7
1720,1
714,-1
1668,9
467,-1
1978,2
4146,0
3380,0
1702,9
729,9
863,6
4870,4
1351,-1
4407,7
2438,3
3180,9
4232,10
3520,8
754,7
1891,5
2806,6
2911,5
4378,9
1150,7
1776,4
3766,-1
3779,3
4847,3
1704,3
825,1
1707,0
1117,8
2301,1
2030,3
503,10
1310,8
4977,6
4996,0
343,4
3192,-1
1526,5
3890,8
945,-1
4136,4
4912,5
9,8
842,5
1572,5
3306,8
4981,9
3737,10
7,5
1640,10
2084,-1
2884,5
2939,8
3977,-1
1779,9
2124,7
977,4
2004,-1
3595,3
2651,5
488,6
4769,5
4953,10
3013,7
4607,7
4776,8
1187,4
108,0
4268,8
1225,10
3889,4
3554,8
1438,5
2985,4
3049,4
4219,0
3607,-1
2671,8
2232,6
1378,3
2118,9
1325,5
1666,4
3591,5
4641,3
4617,6
767,-1
4441,2
2739,8
519,0
4716,4
2552,9
4487,10
3088,9
2260,2
4027,0
2265,6
4068,7
3955,3
2915,3
3650,2
599,9
873,6
2125,-1
1041,10
4320,5
1220,3
1970,4
846,8
479,10
4516,6
1591,3
1663,1
2776,8
4588,9
1299,8
887,7
1285,2
1061,0
774,4
582,7
4412,3
2351,5
4709,-1
258,3
1142,9
4657,4
2089,-1
2094,5
3754,0
1686,2
1559,6
2410,-1
812,-1
976,8
3070,3
1939,5
3266,3
1684,3
2044,7
1430,10
772,8
4929,9
4192,4
4225,5
198,9
4806,-1
705,4
2908,3
707,0
1723,5
2420,2
1614,6
4130,5
3412,-1
4536,7
2300,-1
4829,7
1802,1
4893,10
4060,4
295,10
335,6
4470,10
3551,7
1987,10
3897,-1
3328,3
1456,2
4228,7
3123,3
4942,6
449,6
2214,-1
1705,0
523,-1
344,1
3739,7
2916,8
3318,6
1636,0
1165,8
972,3
2764,5
4484,-1
1777,7
2585,1
683,2
4949,9
1942,9
2938,4
797,4
4039,4
1601,4
3921,4
1780,3
159,1
220,1
1417,5
3695,-1
4832,9
4049,10
3594,-1
3530,-1
2655,0
3283,3
