168,10
176,3
190,8
200,4
50,4
42,3
25,8
76,2
175,6
31,6
133,5
186,3
86,2
52,10
145,6
132,4
3,6
126,6
198,9
174,10
164,1
62,2
27,7
113,8
93,10
138,8
123,5
182,5
59,2
67,2
46,6
91,6
127,7
196,10
83,1
49,7
65,4
130,9
107,4
142,4
121,2
159,2
101,6
63,9
78,6
149,7
152,9
97,8
110,9
26,7
39,4
10,6
69,1
40,10
99,9
7,10
73,3
150,2
71,10
118,3
156,2
178,8
187,7
87,6
140,3
169,2
79,1
74,9
23,5
94,2
70,4
16,5
148,4
170,5
192,2
41,1
135,1
114,8
160,8
5,10
43,4
1,7
2,1
199,4
109,8
151,9
180,9
4,6
183,4
96,1
197,3
111,6
136,9
88,8
36,10
131,4
188,5
181,8
155,6
17,7
189,10
89,4
37,1
153,8
171,3
144,1
117,7
80,3
102,1
82,7
194,9
166,3
35,2
163,6
34,7
157,10
185,3
141,9
120,6
103,8
81,4
90,4
53,5
129,10
100,4
32,8
30,6
193,5
15,7
9,5
19,5
28,3
154,6
22,7
158,5
139,10
14,6
137,5
161,1
84,5
124,4
105,4
143,8
18,8
33,4
85,10
165,4
146,10
66,4
21,5
134,9
11,4
38,10
6,7
54,10
64,5
61,5
108,3
75,8
177,8
55,3
112,9
98,7
