150,3
83,10
125,0
190,-1
35,10
126,0
94,-1
76,4
27,-1
124,7
9,0
129,9
200,7
191,2
8,5
171,0
183,6
113,10
180,0
195,10
40,3
143,3
167,0
75,-1
168,7
198,8
152,10
38,5
109,1
134,5
74,-1
101,8
71,-1
100,8
89,8
176,10
133,2
19,2
151,5
193,7
93,0
87,7
131,8
39,9
187,1
106,1
59,9
43,0
88,8
186,2
159,4
28,6
82,6
22,10
11,0
185,8
67,2
95,5
165,5
41,9
154,-1
116,10
199,4
142,2
147,10
194,10
173,6
81,5
121,2
25,5
144,8
65,-1
119,3
179,2
172,10
58,10
3,10
102,1
117,1
1,6
120,0
66,9
189,10
184,9
56,2
26,3
161,5
30,-1
153,6
17,9
4,7
148,3
110,5
164,2
163,4
10,9
108,1
33,5
5,6
169,7
158,3
60,10
7,3
