75,3
2,2
27,9
25,10
183,8
197,1
29,4
157,1
97,3
160,9
95,4
80,3
86,7
126,7
124,2
112,10
132,3
199,1
69,2
93,5
84,1
156,4
14,0
148,6
34,0
151,2
35,-1
131,5
13,7
19,8
118,7
59,3
111,-1
90,7
32,1
98,4
193,3
166,8
89,1
104,4
123,4
92,2
87,7
28,6
76,5
52,-1
110,6
185,1
178,6
82,2
105,7
8,1
18,5
122,-1
68,-1
119,2
146,8
107,-1
136,-1
54,1
46,3
48,-1
120,4
173,1
33,-1
73,4
37,-1
130,9
186,4
147,7
71,10
65,5
3,10
142,4
16,4
106,7
161,-1
184,3
45,5
170,4
43,0
117,3
70,9
163,3
67,5
58,6
125,-1
109,0
192,9
140,9
152,6
127,7
164,3
77,0
102,3
128,5
64,2
96,7
81,5
158,2
100,4
181,-1
22,-1
169,9
179,6
23,7
143,10
11,-1
88,6
60,7
167,5
108,1
174,3
153,10
20,4
12,5
30,7
15,1
21,7
189,5
9,0
171,5
191,6
144,8
79,10
159,0
47,8
116,3
121,-1
198,5
39,8
57,2
91,7
5,8
195,5
24,5
31,3
135,3
139,5
134,3
55,10
53,3
182,10
187,3
177,4
180,10
154,9
196,5
7,10
85,6
168,6
115,2
103,8
74,6
44,-1
150,7
26,4
145,4
40,3
78,5
63,2
6,2
49,9
66,1
133,6
155,1
72,2
1,4
41,3
138,1
17,6
61,1
162,7
129,3
83,1
194,0
137,3
99,3
101,1
188,10
149,2
94,9
114,9
51,4
36,6
113,9
56,1
50,7
