123,8
28,3
104,10
8,7
16,6
33,9
52,7
17,8
152,8
46,3
136,4
199,4
57,6
37,5
14,2
42,6
105,8
4,6
131,7
100,1
18,2
144,4
191,1
87,8
47,7
139,1
44,3
142,5
111,4
197,8
94,1
31,10
58,4
54,9
40,1
99,3
172,4
23,5
175,9
98,7
74,10
198,10
161,8
153,8
51,7
81,3
92,3
12,6
10,3
25,5
19,10
3,2
154,7
108,7
176,4
32,6
15,3
45,8
22,5
143,7
134,8
110,1
160,2
48,6
127,3
151,4
149,8
125,5
126,3
140,2
50,8
89,8
85,6
64,2
114,3
189,7
171,1
174,6
183,10
122,3
177,2
147,8
93,5
71,3
56,6
41,10
124,6
121,7
102,1
167,4
39,8
7,7
117,4
173,10
97,1
84,5
190,2
192,8
29,2
13,2
141,6
82,4
193,8
43,6
67,4
55,3
164,1
120,9
91,7
116,10
73,5
76,8
113,10
2,2
187,5
112,3
70,1
9,10
63,9
129,2
156,8
77,6
75,5
135,7
95,9
133,9
194,9
1,4
66,3
30,7
170,8
196,10
21,9
168,4
138,4
62,9
65,8
88,5
106,2
137,7
132,8
184,8
38,5
26,10
103,4
179,10
166,5
86,10
159,1
5,7
90,8
96,6
